text,label
"Buy Tata Motors, advises Sudarshan Sukhani",__label__1
Domestic car sales in Sept climb to highest this fiscal,__label__2
"Tata Motors may test Rs 500, says Mehraboon Irani ",__label__2
"Prefer Maruti Suzuki, says Aashish Tater",__label__1
"Buy Tata Motors for long term, advises Sahil Kapoor",__label__1
Tata Motors may test Rs 375-380: Ashish Chaturmohta,__label__1
"Brokerage calls: Buy Sun Pharma, Tata Motors; sell Bharti",__label__1
"Tata Motors: Updates on Sept 2013 production, export data",__label__2
Tata Motors September sales down 33%,__label__2
"Tata Motors' September sales at 50,427 units",__label__2
"Prefer Tata Motors, Infosys: Mehraboon Irani",__label__2
"Mahindra to hike prices by up to Rs 20,000 from October",__label__1
See 15-20% upside in Tata Motors: Deven Choksey,__label__1
"Buy Maruti, Tata Motors & Hero MotoCorp: Sukhani",__label__1
Tata Hispano ceases production at its Zaragoza plant,__label__1
Enter Tata Motors at around Rs 320-330: Mayuresh Joshi,__label__1
"Buy Tata Motors, says Manav Chopra",__label__1
"Buy Sun Pharma Adv, Idea Cellular, Tata Motors: D Cunha",__label__1
Prefer Tata Motors: BNP Paribas Securities,__label__1
"Prefer Maruti, Tata Motors, Hero Motocorp: Sukhani",__label__1
"Bull's Eye: Buy Tata Motors, BHEL, Apollo Hospital, Idea",__label__1
Tata Motors unit to stop production at Spanish plant,__label__2
Tata Motors may touch Rs 500: Mehraboon Irani,__label__2
Tata Motors Jamshedpur plant to take five-day block closure,__label__2
"Delighted with SIA JV, won't sell AirAsia stake: Tata Sons",__label__1
Buy Tata Motors at Rs 340: Edelweiss,__label__1
Tata Motors plans to raise prices by up to 1.5%,__label__1
"Prefer Tata Motors, says Nirmal Jain",__label__2
"Buy Tata Motors, M&M on correction: Choksey",__label__2
Stay invested in Tata Motors: Shahina Mukadam,__label__2
Prefer Maruti & Tata Motors says Dilip Bhat,__label__2
"Sudarshan Sukhani upbeat on Tata Motors, Tata Motors (DVR)",__label__2
"Tata Motors may test Rs 380-400, says Abhijit Paul",__label__1
Like Tata Motors & Bajaj Auto; ITC best bet: Sandeep Bhatia,__label__2
"Pick YES Bank, Tata Motors, SBI: Deven Choksey",__label__1
Top chart picks for September 13,__label__1
Tata Motors global sales decline by 16% in August,__label__1
"Tata Motors Group global wholesales at 81,457 in August 2013",__label__1
"Tata Motors may test Rs 370-380, says Deven Choksey",__label__1
"Buy Tata Motors, NHPC, Berger Paints, IRB Infra: Jain",__label__1
"Why ICICI Sec is bullish on Tata Moto, Maruti, Bajaj Auto",__label__1
Hold Tata Motors: Sudarshan Sukhani,__label__1
"How to trade BHEL,Tata Motors, TVS Motors now",__label__1
"Bull's Eye: Buy Idea, Tata Motors, LIC Housing, NHPC",__label__1
Buy Tata Motors at around Rs 335-340: Aditya Agarwal,__label__2
Tata Motors may face resistance at around Rs 380-395: Mehta,__label__2
Jaguar Land Rover global sales up 28% in August,__label__2
"JLR to create 1,700 UK jobs in new sports car drive",__label__2
"JLR to invest £1.5 bn in new tech, create 1,700 UK jobs",__label__2
Buy Tata Motors: Sudarshan Sukhani,__label__2
Trading calls: What brokerages are placing their bets on,__label__2
Amit Trivedi advises ladder strategy on Tata Motors,__label__2
Tata Motors to launch diesel Nano car by end of March,__label__2
"Brokerage calls: How to play HDFC, Tata Motors, Maruti",__label__2
"BHEL may test Rs 132-135, says Aditya Agarwal",__label__2
"Buy Tata Motors, says Saurabh Mukherjea",__label__2
"Hit by slowdown, yes! But won't stop new launches: Motown",__label__2
"Buy Tata Motors, advises Sudarshan Sukhani",__label__2
"Bajaj Auto, Hero Moto top bets in 2-wheeler space: Religare",__label__2
"Tata Motors: Updates on monthly report on production, export",__label__2
"Trading calls: Buy REC, HUL, Yes Bank; sell Tata Motors",__label__1
"Tata Motors' August sales at 49,611",__label__1
"Go long on Tata Motors, says Rahul Mohindar ",__label__2
"Sell Tata Motors 260 Puts, says Amit Trivedi",__label__2
Do not invest in Tata Motors: Ambareesh Baliga,__label__2
Tata Motors€™s 3-day block closure begins in Jamshedpur unit,__label__2
"Hold Tata Motors, says Rajesh Agarwal",__label__2
"Sandeep Shenoy positive on Tata Motors, M&M",__label__2
Tata Motors may go upto Rs 400: Vishal Malkan,__label__2
"Buy Bajaj Auto, Tata Motors: Tirthankar Patnaik",__label__2
"Brokerage Views: Buy Tata Motors, Axis Bank, NMDC",__label__2
Buy Tata Motors; target Rs 355: Angel Broking,__label__2
6 trading stocks for short term gain,__label__2
EU slump forces Tata Motors to mull future of Spanish arm,__label__2
"Buy Tata Motors at Rs 280, says Gopi Suvanam",__label__1
Tata Motors may test Rs 275-270: Ashish Chaturmohta,__label__1
Buy Tata Motors; LIC Housing; shun PSBs: Deven Choksey,__label__1
"Deven Choksey positive on Tata Motors, LIC Housing Finance",__label__1
"FMCG, pharma may fall more; bet on telecom: Nirmal Bang",__label__1
"How to play Tata Motors, Essar Oil, Hindalco, Future Retail",__label__1
Buy Tata Motors; target of Rs 355: Angel Broking,__label__1
Suzuki's China venture recalls cars in China,__label__1
Tata Motors may touch Rs 350: Sanjeev Prasad,__label__1
Sell Tata Motors 270 strike Puts: Amit Trivedi,__label__1
Tata Motors global wholesales down 14% in July,__label__1
Tata Motors Group global wholesales at 87566 in July 2013,__label__1
Buy Tata Motors on dip: Sudarshan Sukhani,__label__2
"Manish Kumar positive on Tata Motors, M&M",__label__2
"Stay away from auto, realty and oil stocks: Mehraboon Irani",__label__1
Maruti gains market share as passenger vehicle demand dips,__label__2
"Hold Tata Motors, says Sudarshan Sukhani",__label__2
Expect lower levels in Tata Motors: Sudarshan Sukhani,__label__2
"Tata Motors to create 1,000 jobs at JLR plant in UK",__label__2
Super Six stocks you can bet on August 12,__label__2
"Hold Tata Motors, says Rajesh Agarwal",__label__2
Street bullish on Tata Motors post Q1; JLR to drive growth,__label__2
"JLR aims to sell 100,000 cars in China this year: Exec",__label__2
"ITC set to correct; buy Tata Motors, HDFC: Mehraboon Irani",__label__2
"Exit Tata Motors, says Ambareesh Baliga",__label__2
'Buy' on Tata Motors stays despite limp earnings: ICICI Sec,__label__2
Tata Motors: No signs of turnaround in domestic truck biz,__label__1
Short Tata Motors below Rs 280: Shardul Kulkarni,__label__1
Tata Motors Q1 net down 23% at Rs 1726cr; JLR profit up 29%,__label__1
Hold Tata Motors. says Sudarshan Sukhani,__label__1
"Prefer M&M, Maruti Suzuki: SP Tulsian",__label__1
Tata Motors Q1 cons net likely flat; revenue seen up 6%,__label__1
Here's what to expect from Tata Motors Q1 earnings,__label__1
Tata Motors Q1 PAT may fall 9% at Rs 2033 cr: Kotak Sec,__label__1
Tata Motors Q1 PAT seen down 6% at Rs 2420cr: Motilal Oswal,__label__1
Tata Motors Q1 PAT may dip 18% at Rs 2207 cr: P Lilladher,__label__1
Tata Motors Q1 net seen up 30% at Rs 2921 cr: KR Choksey,__label__1
Exit Tata Motors: Ambareesh Baliga,__label__1
Tata Motors may touch Rs 300: IIFL,__label__1
"Tata Motors: Updates on monthly production, domestic sales and export data",__label__1
Tata Motors sales down 30% in July ,__label__2
"Tata Motors sells 51,468 units in July 2013",__label__2
Heavy duty vehicle focus of our new range: Eicher Motors,__label__1
"Buy Infosys; sell Kotak Mahindra Bank, Tata Motors",__label__1
"Tata Motors : AGM on August 21, 2013",__label__1
Goldman adds Tata Motors to 'conviction buy list',__label__1
Tata Motors hints at price hike before Diwali,__label__2
"Tata Motors : Q1 results on August 07, 2013",__label__1
Jaguar to launch mass market range in 2015,__label__2
Tata Motors to launch LCVs in Australia,__label__2
Buy Tata Motors on dips: Sudarshan Sukhani,__label__2
Super Six stocks you can bet on July 22,__label__1
"Buy Tata Motors on correction, says Sudarshan Sukhani",__label__2
Buy Tata Motors; target Rs 347: Angel Broking,__label__2
Nirmalya Kumar appointed to GEC of Tata Sons,__label__1
"Tata Motors Group global wholesales at 84,458 in June 2013",__label__1
"Tata Motors global sales at 84,458 units in June",__label__1
"Sell Tata Motors, advises Gopi Suvanam",__label__1
"Prefer Maruti Suzuki, Tata Motors: Amit Kasat",__label__1
Sell Tata Motors: Sudarshan Sukhani,__label__1
Domestic car sales down 9%; SIAM seeks stimulus package,__label__2
Jaguar Land Rover posts up 7% sales in June,__label__2
"JLR strike set to go ahead, contingency measures in place",__label__1
Make your stand clear over Singur land: SC to Tata Motors,__label__1
"Buy Tata Motors, may touch Rs 320: Rajesh Agarwal",__label__2
Buy Tata Motors around Rs 240-250 for long term: Sekhar,__label__2
"Tata Motors a market performer, says Prayesh Jain",__label__2
Avoid Tata Motors: Sudarshan Sukhani,__label__2
"Expect 10% recovery in Maruti FY15 vol, maintain buy: IIFL",__label__2
"Avoid Tata Motors, says Sudarshan Sukhani",__label__2
Jaguar Land Rover says prepared if DHL workers go on strike,__label__1
Angel Q1FY14 Preview: Subdued revenues to weigh on earnings,__label__2
Hold Tata Motors; target Rs 314: Firstcall Research,__label__2
Super Six stocks you can bet on July 5,__label__2
Go long on Godrej Industries: Murlidharan ,__label__2
"Tata Motors: Updates on production, export  for June 2013",__label__1
Neutral on Tata Motors: Prabhat Awasthi,__label__1
"Tata Motors June sales stands at 52,708",__label__1
"Tata Motors, Ashok Leyland slip on sluggish sales growth",__label__1
"Honda sales up three-fold, Tata Motors down 18%",__label__1
Go long on Tata Motors: Sudarshan Sukhani,__label__1
"Tata Motors June sales down 18% at 52,708 units",__label__1
Expect further correction in Tata Motors: Ambareesh Baliga,__label__2
Tata Motors may fall to Rs 240-245: Sudarshan Sukhani,__label__2
Aim to launch 1 new model each yr in long term: Tata Motors,__label__2
Bearish on Tata Motors: Sudarshan Sukhani,__label__2
"Sell Jubilant Food; buy Divis Labs, GSK Consumer: Experts",__label__2
"Short Tata Motors, says Sudarshan Sukhani ",__label__1
Buy Tata Motors: Sandip Sabharwal,__label__1
Exit Tata Motors above Rs 270: Thununguntla,__label__1
Don't buy Mahindra and Mahindra: Sudarshan Sukhani,__label__1
Short Maruti Suzuki: Sudarshan Sukhani,__label__1
Check out: Super six ideas for June 26,__label__1
Tata Motors' passenger unit eyes 3% growth in market share,__label__1
Exit Tata Motors around Rs 300: Madan,__label__1
Weak rupee spells trouble for FCCB issuers; check them out,__label__1
Expect boost in mkt position post upgrades: Tata Motors,__label__1
Tata Motors upgrades cars as rivals launch new ones,__label__1
Tata Motors may correct to Rs 286-287: SP Tulsian,__label__1
Tata Motors launches 8 upgraded vehicles including Nano CNG,__label__1
"Religare maintains 'buy' on Tata Motors, target Rs 350",__label__1
Tata Motors a good bet: Mehraboon Irani,__label__1
Exit Tata Motors around Rs 303: SP Tulsian,__label__1
Buy Tata Motors; target Rs 397: FinQuest Securities,__label__1
"Tata Motors group global wholesales at 81,783 in May 2013",__label__1
Prefer Tata Motors over Maruti Suzuki: UR Bhat,__label__1
Tata Motors' May global wholesale vehicle sales fall 17.5%,__label__1
"Hold Tata Motors, says Jagannadham Thununguntla",__label__2
Hold Tata Motors: Sudarshan Sukhani,__label__2
Sell Tata Motors on bounce back: Sudarshan Sukhani,__label__2
"Buy Tata Motors, may rise to Rs 305: Sahil Kapoor",__label__1
Sell Tata Motors 260 strike Put: Amit Trivedi,__label__1
Check out: Top super six stocks for the day,__label__1
Check out: Top super six ideas for the day,__label__1
Rajiv Bajaj lashes out at cos opposing quadricycles,__label__1
Tata Motors fixes book closure for dividend & AGM,__label__1
"Prefer Tata Motors in auto, says Saurabh Mukherjea",__label__1
"Buy Tata Motors, says Sudarshan Sukhani",__label__1
"May auto sales stay sluggish; UV's, LCVs also hit slow lane",__label__1
Tata Motors allots ordinary shares upon conversion of 4% FCCN due 2014,__label__1
Buy Tata Motors; target of Rs 344: PLilladher,__label__1
"Prefer Tata Motors, says Sanjeev Prasad",__label__1
Tata Motors sales 49304 units in May 2013,__label__1
May auto sales sluggish; stocks crash,__label__1
"Buy Tata Motors on dips, says Sukhnai",__label__1
"Buy Tata Motors on dip, says Sudarshan Sukhani",__label__1
Auto stocks slip 1-3% as sales remain sluggish in May,__label__1
Sell Tata Motors Puts: Amit Trivedi,__label__1
"Buy Tata Motors, target Rs 500: Mehraboon Irani",__label__2
Buy Tata Motors; avoid M&M: Sukhani,__label__2
Tata Motors appoints Falguni Nayar as additional and independent director,__label__2
Sell Tata Motors at higher levels: Baliga,__label__2
Tata Motors: What analysts make of Q4 performance,__label__2
Tata Motors shares jump after Q4 earnings surprise,__label__2
Slym on offensive; Tata Motors to launch 50 CV models FY14,__label__2
Tata Motors beats street in Q4; domestic challenges remain,__label__2
Tata Motors has strong resistance around Rs 312: Agarwal,__label__2
"Tata Motors a good investment bet, says Dilip Bhat",__label__2
Tata Motors board recommends dividend,__label__2
Tata Motors beats street; Q4 net at Rs 3945cr,__label__2
Tata Motors earnings may beat estimates: StarMine,__label__2
"Maruti, M&M good bets, neutral on Tata Motors: Nomura",__label__2
"Tata Motors Q4 net seen at Rs 2,990cr, revenue likely up 4%",__label__2
"Buy Tata Motors, Hindalco: Gopi Suvanam",__label__1
"Sell Tata Motors 330 strike Calls, says Trivedi",__label__1
Super Six short term picks for May 23,__label__1
"Bet on Mahindra and Mahindra, says Rajen Shah",__label__2
"Bet on M&M, L&T; shun Prestige Estates: Angel Broking",__label__2
"Short Tata Motor, IRB Infra: SP Tulsian",__label__1
"Exit Maruti Suzuki, Tata Motors: Baliga",__label__1
Buy Tata Motors below Rs 290: Monal Desai,__label__1
"Buy Maruti Suzuki, Tata Motors: Rakesh Arora",__label__2
"Don't buy Tata Motors now, says SP Tulsian",__label__2
"Sell Tata Motors, advises Sudarshan Sukhani",__label__2
Tata Motors arm issues SGD 350mn senior fixed rate notes due 2018,__label__2
Tata Motors to remain in Rs 280-310 range: Amit Trivedi,__label__1
"Avoid Tata Motors, says Sukhani",__label__1
6 stocks likely to see lot of action today,__label__1
Book profits in Tata Motors around Rs 340: Parag Doctor,__label__1
"Tata Motors FY13 results on May 29, 2013",__label__2
Tata Motors can test Rs 365: Prakash Diwan,__label__2
Buy Tata Motors with a target of Rs 350-360: Rajesh Agarwal,__label__2
Tata Motors allots shares upon conversion of 4% FCC Note,__label__2
"Jaguar Land Rover sales rise 12% in April at 28,503 units",__label__2
Kotak Institutional Equities overweight on Tata Motors,__label__1
Sell Tata Motors May 240 Puts: Trivedi,__label__2
Exit Tata Motors: Sudarshan Sukhani,__label__2
New Range Rover to drive JLR margins in FY14: Credit Suisse,__label__2
"Short Tata Motors, says Sukhani",__label__1
"Tata Motors: Details of monthly production & export data for April, 2013",__label__1
Six months jail term for Tata Motors MD Karl Slym,__label__1
Keep stoploss at Rs 274 in Tata Motors: Doctor,__label__1
"Hold Tata Motors, advises Phani Sekhar",__label__1
Sell Tata Motors 350 strike Call around Rs 1-1.2: Trivedi,__label__1
"Ashok Leyland April sales fall 14% to 7,487 units",__label__1
Tata Motors sells 51160 units in April 2013,__label__1
"Maruti, TVS, Tata Motor slip as April sales stay sluggish",__label__1
Bajaj Auto awaits final rules on quadricycles ,__label__2
Tata Tech signs definitive agreements to acquire Cambric Corp,__label__2
"Buy Tata Motors, says Sudarshan Sukhani",__label__2
Tata Motors director retires,__label__2
Credit Suisse: China JLR sales surge to boost Tata Motors,__label__2
Ratan Tata gets over Rs 1 cr as director pay from Alcoa,__label__1
UBS Securities negative on Tata Motors,__label__2
Auto sector results preview for Q4FY13: Kotak Securities,__label__1
Neutral on Tata Motors says Alroy Lobo,__label__1
Auto sector results preview for Q4FY13: Motilal Oswal,__label__1
Exit Tata Motors on every rally: SP Tulsian,__label__1
Tata Motors can touch Rs 275: Tulsian,__label__1
Hiren Ved bullish on Tata Motors,__label__1
Tata Motors March global sales down 17% at 1.17 lakh units,__label__1
Tata Motors Group global wholesales at 1.16 lakh in Mar 2013,__label__1
Auto cos to clock modest growth in Q4FY13: Angel Broking,__label__2
Honda's 'Amaze' to eat into Maruti's mkt share: Overdrive,__label__2
Tata Motors has support at Rs 255: Doctor,__label__2
Sell Tata Motors April 320 Call: Amit Trivedi,__label__2
