text,label
"Take long position in Infosys, Wipro: Sukhani",__label__1
Super Six trading ideas for the day,__label__2
"Bull's Eye: Buy L&T, Hexaware, Infosys; short BGR Energy",__label__2
Infosys can test Rs 3150-3200: Aditya Agarwal,__label__2
"Bull's Eye: Buy TCS, Infosys, Sterlite Ind; Short Sesa Goa",__label__2
SMEs will define next decade: Kamath,__label__2
"Buy TCS at current level, says Sukhani",__label__2
"Bull's Eye: Short GMR Infra, Delta Corp; buy ITC, Infosys",__label__1
Sukhani's view on Reliance Industries,__label__1
"Bull's Eye: Buy Titan, DLF, Magma Fin; short Essar Oil",__label__1
Planning to buy on dips? ICICIdirect suggests 9 stocks,__label__1
6 stocks likely to see lot of action on Feb 17,__label__1
High-conviction stock ideas for Feb 2012: PINC Research,__label__1
11-14% IT growth forecast for FY13 conservative say players,__label__1
Mohindar bullish on banking,__label__1
Short Infosys closer to Rs 2800: Amit Gupta,__label__1
DoJ probe into visa issue not a criminal inquiry: Infosys,__label__2
Infosys swaps manufacturing and finance heads,__label__1
"Infosys' manufacturing, finance heads exchange roles",__label__1
Infosys may slip to Rs 2600: Kulkarni,__label__1
"Buy Reliance Comm on every dip, says Sukhani",__label__1
"Buy Infosys, says Sukhani",__label__1
"Infosys, TCS top picks in IT space, says Sukhani",__label__1
Buy Infosys; target Rs 3009: Firstcall Research,__label__1
Short TCS around Rs 1100-1120: Atul Badkar,__label__2
"HCL Tech, TCS look good, says Bandyopadhyay",__label__2
Infosys may slip to Rs 2500: Sukhani,__label__2
Policy stability is what IT industry needs: Infosys,__label__2
RIL can move to Rs 785-800: Amit Harchekar,__label__2
Expect TCS to post 4% volume growth: Prabhudas Lilladher,__label__2
16 stocks to watch: PINC Research,__label__1
Key things to watch out for in HCL Tech Q2 earnings,__label__1
Key things to watch out for in TCS Q3 earnings,__label__1
TCS may touch Rs 1138-1139: LKP,__label__1
"Accumulate Infosys, hold HDFC: Emkay",__label__1
Buy Grasim; target of Rs 2789: Firstcall Research,__label__1
Buy Infosys; target of Rs 3125: Nirmal Bang,__label__1
"Believe in margins more than topline, says Narayana Murthy",__label__1
Prefer TCS over Infosys: Devang Mehta,__label__1
Buy Infosys; target of Rs 3047: Angel Broking,__label__1
Hold Infosys; target of Rs 2781: KRChoksey,__label__1
Hold Infosys; target of Rs 2950: Unicon Investment,__label__1
Infosys may slip to Rs 2418-2420: Thukral,__label__1
Buy Infosys; target of Rs 3225: Motilal Oswal,__label__1
Accumulate Infosys; target of Rs 2975: PINC Research,__label__1
Accumulate Infosys; target of Rs 2850: Emkay,__label__1
"Accumulate Infosys, says Rajesh Agarwal",__label__1
Buy Infosys; target of Rs 3145: BP Equities,__label__1
"IT sector: TCS could steal the show in FY13, says JPMorgan",__label__1
Buy Infosys; target of Rs 3100: Karvy Stock Broking,__label__1
"Avoid Infosys, says Sukhani",__label__1
Buy Infosys; target of Rs 3250: Dolat Capital,__label__2
Buy Infosys; target of Rs 3360: Sushil Finance,__label__2
PN Vijay`s view on Infosys,__label__2
Bhavin Shah`s view on Infosys,__label__2
"Infosys may slip to Rs 2500, says Sukhani",__label__2
"Bull's Eye: Short Infosys, ICICI Bank; buy Sun Pharma",__label__2
Won't scale down FY13 EPS estimate for Infosys: Antique,__label__2
Accumulate Infosys; target of Rs 3050: PINC Research,__label__2
Why did Infosys cut its FY12 dollar guidance? ,__label__2
Buy Infosys; target of Rs 3160: Prabhudas Lilladher,__label__2
"Infosys cuts FY12 revenue guidance, stock tumbles",__label__2
"Infosys Q3 net up 25% at Rs 2372 cr, $ rev guidance weak",__label__2
Deven Choksey`s view on Infosys,__label__2
Infosys Q3 PAT seen up 15% at Rs 2197 cr: Angel,__label__2
Infosys Q3 PAT seen up 17.8% at Rs 2244.6 cr: MOswal,__label__2
Keep Infosys in portfolio: Vishal Jajoo,__label__2
Infosys Q3 results: What you can expect from the IT major,__label__2
Infosys Q3 net seen up 22% to Rs 2322 cr,__label__2
6 stock ideas to liven up your trade,__label__2
Infosys Dec qtr PAT seen up 18% at Rs 2248cr: PLilladher,__label__2
IT sector results preview for Q3FY12: PLilladher,__label__2
Technology sector results preview for Q3FY12: Motilal Oswal,__label__2
"Prefer BHEL, L&T, says Sukhani",__label__2
Buy Infosys on declines: Phani Sekhar,__label__2
Key things to watch out for in Infosys Q3 earnings,__label__2
TCS has resistance at Rs 1200-1230: Shruti Vora,__label__2
"Limited upside in Infosys, says Baliga",__label__1
"Stay long in Infosys, says Ajay Srivastava",__label__1
HCL Tech can go upto Rs 443: Anu Jain,__label__1
"Infosys, HCL Tech strong bets in IT space, says Bodke",__label__2
Weak demand to offset rupee decline gains for IT cos in Q3,__label__2
RIL looks strong at current levels: Harchekar,__label__2
"Go long in Infosys, says Sukhani",__label__2
IT sector results preview for Q3FY12: Angel,__label__2
"Buy Infosys, sell BPCL: Sukhani",__label__2
"Avoid Kotak Mahindra Bank, says Sukhani",__label__1
CLSA upgrades Infosys to 'outperform',__label__1
"IT space may outperform, says Mahadevan",__label__1
"HDFC Bank may slip further to Rs 410, says Sukhani",__label__1
"Infosys, TCS, Wipro top IT picks for 2012: Sukhani",__label__1
"TCS, Infosys top picks in frontliners: Salil Sharma",__label__1
"Pradhan bullish on TCS, Infosys",__label__1
"Infosys has resistance around Rs 2840, says Anu Jain",__label__1
Super Six stocks you can bet on Dec 27,__label__1
"Go long on Infosys, SBI: Sudarshan Sukhani",__label__1
"Prefer Infosys over GVK Power, says Sukhani",__label__1
"Bharti Airtel may test Rs 355- 360, says Sukhani",__label__1
"Buying opportunity seen in SBI, says Sukhani",__label__1
"TCS, Infosys top picks in IT space, says Devang Mehta",__label__1
"Crompton Greaves may slip further, says Sukhani",__label__1
Buy Infosys; target Rs 3090: Prabhudas Lilladher,__label__1
"Buying opportunity seen in HUL, says Sukhani",__label__1
Infosys BPO to buy Australia's Portland Group for A$ 37m,__label__1
16 stocks you should buy in falling market: PINC,__label__2
"Buy Infosys, says Sukhani",__label__2
Hold TCS for long term: LKP,__label__1
"Buy Wipro, Infosys on dips, says Sukhani",__label__2
ACC may rally upto Rs 1280- 1290: Mohindar,__label__2
"Buy Infosys, says Sudarshan Sukhani",__label__2
"Sell Infosys December future; target Rs 2,668: IIFL",__label__1
Services sector rebounds in November,__label__1
"Add Infosys, TCS in your portfolio: Mohindar",__label__1
"Sell Infosys, says Sukhani",__label__1
"Buy Pantaloon, Shoppers Stop on dip: Sukhani",__label__2
Bull's Eye: 12 stock ideas to liven up your trade,__label__2
Infosys may come down to Rs 2440: Darashaw,__label__2
"Bharti Airtel, Infosys may see further decline: Sukhani",__label__2
Infosys CEO sees Q3 sales close to low end of outlook,__label__2
Buy Infosys; target Rs 3214: Firstcall Research,__label__1
"IT is fine, it will grow at 16-18% this year: NASSCOM",__label__1
Infosys can go down to Rs 2450-2500: Sukhani,__label__1
SP Tulsian view on Infosys,__label__1
Sell Infosys on rally: Sukhani,__label__1
"Hold Infosys; target Rs 2,803: KRChoksey ",__label__1
"Expect to meet Q3 guidance, may not be upper end: Infosys",__label__1
Sell Infosys Future; target of Rs 1750: IIFL,__label__2
Top 15 companies you should keep an eye on: PINC Research,__label__2
Infosys to take legal route after Karnataka HC deals blow ,__label__2
Infosys may come down to Rs 2700-2650: Manghnani,__label__2
"Wipro, HCL Tech will outperform: Sukhani",__label__2
ICICI Bank has target of Rs 972: Bhamre,__label__2
"Infosys' Kris sees budget cuts next year, not now",__label__2
"Pick L&T, RIL, Infy, SBI, Coal India this Diwali: Microsec",__label__1
Infosys can touch Rs 2900: Dharmesh Kant,__label__1
Buy Infosys; target of Rs 3360: Sushil Finance,__label__1
TCS has support at Rs 1000-1050: Vora,__label__1
Infosys to add 600 jobs in Singapore,__label__1
"Infosys looks strong, says Jai Bala",__label__1
Infosys may give 10-12% gains: Bhat,__label__1
"Below Rs 390, HCL Tech can slip to Rs 360: Manghnani",__label__1
Infosys has support at Rs 2660-2670: Sharma,__label__1
Invest in Infosys: P Phani Sekhar,__label__1
"All okay with TCS results, only a quarterly issue: Antique",__label__1
"Avoid Wipro, HCL Tech: Sandeep Bhatia",__label__1
"HCL Tech looks weak, says Amit Gupta",__label__1
PN Vijay`s view on IT space,__label__2
Buy Infosys; target of Rs 3040: Prabhudas Lilladher,__label__2
TCS Q2FY12: Expect margins to increase by 60 bps says IIFL,__label__2
"Hold Infosys; target Rs 2,803: KRChoksey",__label__1
13 top-shelf stocks from PINC Research,__label__1
Buy Infosys; target of Rs 2950: PINC Research,__label__1
Buy Infosys; target of Rs 3500: Arihant capital markets,__label__1
Buy Infosys; target of Rs 3170: Motilal Oswal,__label__1
"Ready to run for president, says Narayana Murthy",__label__1
Invest in IT stocks: Devang Mehta,__label__1
"Accumulate Infosys; target Rs 2,800: Emkay",__label__1
Hold Infosys; target Rs 2945: R K Global,__label__1
"Buy Infosys; target of Rs 2,950: PINC Research",__label__1
"Buy Infosys; target of Rs 3,300: Dolat Capital",__label__1
Not in talks for buying Thomson Reuters unit: Infosys,__label__1
Hold Infosys; target of Rs 2772: Sharekhan,__label__1
"Infosys can add Rs 100, says Baliga",__label__1
Accumulate Infosys; target of Rs 2836: Angel Broking,__label__1
Accumulate Infosys; target of Rs 3000: Unicon Investment,__label__1
Upside limited in Infosys: Equirus Securities,__label__1
TCS may move upto Rs 1200: PN Vijay,__label__1
Infosys may rally upto Rs 2900: PN Vijay,__label__1
PN Vijay`s view on Infosys,__label__1
"IT cos record 19% revenue growth to Rs 4,38,296 cr in FY11",__label__1
Buy Infosys; target of Rs 2730: PINC Research,__label__1
"Book profits in Infosys, says Shardul Kulkarni",__label__1
"Infosys Q2 profit up, outlook eases market worries",__label__1
Infosys surges 5% on Q2 results; what lies ahead?,__label__1
Infosys will beat conservative $ guidance: Antique Broking,__label__1
Infosys declares interim dividend at Rs 15 per share,__label__1
Infosys Q2 results: Macro-eco situation to impact budget,__label__1
Infosys on the lookout for acquisitions,__label__1
Switch to Infosys from TCS: Prabhudas Lilladher,__label__1
"Infy Q2 results 'okay', CY12 budgets key: Cowen & Co",__label__1
"Infosys Q2 profit up, cuts revenue outlook",__label__1
Infosys Q2 FY12 results: Did it spring a surprise?,__label__1
"Q2FY12: Optimistic Infy sees no budget cuts, better pricing",__label__1
Expert views on Infosys` quarterly results,__label__1
Infosys Q2 cons net up 10%; cuts FY12 $ revenue guidance,__label__1
Infosys Q2 consolidated net up by 9.72% at Rs 1906cr,__label__1
Infosys can test Rs 2700: Manghnani,__label__1
"Infosys Q2 net rises 10.7 pct, roughly in line with f`cast",__label__1
Infosys Q2: CFO says flexi financial model key to growth,__label__1
"Infosys results: Q2 net profit at Rs 1906 cr, up 11%",__label__1
Irani`s view on Infosys,__label__1
Prabhudas Lilladher underweight on IT sector,__label__1
Exit Educomp Solutions: Shardul Kulkarni,__label__1
Book profits in Infosys at Rs 2650: SP Tulsian,__label__1
Infosys Sept qtr PAT seen up 13% at Rs 1945 cr: Emkay,__label__1
Infosys Q2 profit seen up 9.9% at Rs 1891 cr,__label__1
"Infosys may top forecast in Q2, but cut in FY12 view likely",__label__1
Infosys may cut $ revenue growth guidance for FY12: Kotak,__label__1
See more upside in Infosys: Aditya Agarwal,__label__2
Infosys can touch Rs 2900: LKP,__label__2
"Buy RIL, Infosys, Tata Motors: Indianivesh Securities",__label__2
Infosys may slip to Rs 2100: Somil Mehta,__label__2
Infosys Sept qtr PAT seen up 5% at Rs 1806 cr: KRChoksey,__label__2
Infy Sept qtr PAT seen up 8.5% at Rs 1868cr: Dolat Capital,__label__2
Suresh Mahadevan negative on IT space,__label__2
"Infosys, HCL Tech are good defensive bets: Bhat",__label__1
"Infosys, TCS to show sales growth; outlook uncertain",__label__1
"Infosys, TCS to show sales growth, outlook uncertain",__label__1
Infosys Sept qtr PAT seen up 8% at Rs 1862 cr: PINC,__label__1
Infosys a safe bet: VK Sharma,__label__1
HCL Technologies can test Rs 420: Manghnani,__label__1
"Barclays starts India tech cover; Infy, HCL 'overweight'",__label__1
Businesses haven't slowdown their spending on IT yet: Infy,__label__1
Infosys may slip to Rs 2320-2350: Bhamre,__label__1
Poor quality of students entering IITs: Murthy,__label__2
Buy Infosys closer to Rs 2470-2450: Anu Jain,__label__2
HCL Tech a good bet: Hemang Jani,__label__2
Hold Infosys; target of Rs 2672: R K Global,__label__2
"Short TCS, says Anil Manghnani",__label__2
Infosys may rally upto Rs 2640: Mohindar,__label__1
Invest in Infosys: Dharmesh Kant,__label__1
"TCS, Infosys good bet, says Hemant Thukral",__label__1
Buy Infosys for target Rs 2550: Rakesh Gandhi,__label__1
Super Six intraday picks for the day,__label__1
Larsen and Toubro a good bet: Diwan,__label__1
Go long in Infosys: Datta,__label__1
Infosys can touch Rs 2530-2540: Salil Sharma,__label__1
"Book profits in Infosys, says Anil Manghnani",__label__1
Downtrend in IT space will continue: Gautam Shah,__label__1
"HCL Tech, Infosys, TCS look good for long term: Anu Jain",__label__1
Buy Infosys at Rs 2200: Rajesh Satpute,__label__1
"Hold Infosys, says SP Tulsian",__label__1
Exit from IT stocks: Murlidhar,__label__2
Accumulate Infosys on every decline: Homavazir,__label__2
"Exit Infosys, says Shardul Kulkarni",__label__2
Edelweiss Securities neutral on IT space,__label__2
"Amit Gupta's view on Infosys, TCS",__label__2
Subramanium positive on IT space,__label__1
Infosys can head to Rs 2650: Salil Sharma,__label__1
PINC Research handpicks 16 stocks from market,__label__2
Rahul Mohindar cautious on IT space,__label__2
Book profits in RIL at Rs 883: Manghnani,__label__2
"Wipro can touch Rs 357, says Anil Manghnani",__label__2
Infosys close to acquiring Thomson Reuters healthcare unit,__label__1
"Infosys concerned by US, Europe, plans China expansion",__label__1
My background doesn't matter at Infosys: KV Kamath,__label__1
"Exit Infosys on rally, says Kunal Saraogi",__label__1
"Prefer TCS, Infosys to Wipro, says Sharmila Joshi",__label__1
"Short Infosys, says Prakash Diwan",__label__1
"Bull's Eye: Short Infosys, SBI, Wipro, Dish TV; Buy RCom",__label__1
Infosys can move to Rs 2700-2800: Baliga,__label__1
Infosys has resistance around Rs 2360- 2400: Kulkarni,__label__1
"Hold Infosys, says Puneet Kinra",__label__1
Infosys has support at Rs 2170: Manghnani,__label__1
"TCS, Cognizant race ahead of Infy, Wipro: Brokerage firms",__label__1
"Hold short positions in Infosys, TCS, Wipro: Bhamre",__label__1
Stay away from education space: PN Vijay,__label__1
"Buy IT stocks, says PN Vijay",__label__1
"Infy unruffled by western worries, says it's biz as usual",__label__1
HCL Tech has support around Rs 370: LKP,__label__1
Buy Infosys on dips: Aditya Agarwal,__label__1
Didn't see clients reducing their budget plans: Infy's Kris,__label__2
Buy Infosys; target of Rs 2350: IIFL,__label__2
"Initiate long positions in Infosys, says Amit Gupta",__label__1
"Buy Infosys, says Ambareesh Baliga",__label__1
"Adequately hedged for rest of the fiscal, says TCS",__label__1
Services sector growth slows to over 2-year low,__label__1
"Global uncertainty: Need to remain very cautious, says Infy",__label__2
"Hold Infosys, says Neera Jain",__label__2
"TCS, Infosys best bets in IT space: Brics Securities",__label__1
"Buy Idea, Bharti Airtel,  HUL, Bajaj Auto: Rakesh Bansal",__label__1
"Buy Infosys, says Sanjay Vaid",__label__1
Bull's Eye: 12 intraday buy/sell picks for the day,__label__1
Malkani`s view on infra space,__label__1
Buy Infosys; target of Rs 3066: Microsec,__label__1
