Headlines,Labels
"buy infosys, wipro, eicher motors: ashwani gujral",0
conducive environment for offshore svcs boost infy volume,0
why be pinc research upbeat on it stocks?,1
infosys arm buy insurance bpo mccamish systems for $38m,0
dismal markets: check out tulsian's bet to make profit,0
news highlight of the day: airasia india say no plan to look at air india stake,0
ceo of infosys backoffice service unit quit,0
infosys q1 revenues grow by 25.1% yoy,1
infosys topline slightly disappointing: pranav securities,0
"arch rival infosys, tcs to work together on govt contract",0
hold infosys; target rs 2940: ventura securities,1
"invest in infosys, wipro, hcl tech: krishna kumar karwa",1
buy infosys after it break out from rs 2400,1
hold infosys; target of rs 3400: icicidirect,1
"cognizant q3 nos good; infosys, hcl top picks: elara",1
crisis call: infy bring back murthy as chairman for re 1,1
"pick infosys, hcl technologies: dilip bhat",0
infosys results: q4 net up 27% yoy; shrs tank on poor fy13 $ guidance,1
infosys q1 pat see up 4.2% at rs 2412cr: bp equities,0
infosys see outsource rev grow 15-20% in fy12,0
"infosys may touch rs 3440, say sp tulsian",1
tcs pip infy to bag rs 200 cr tax deal,0
infosys have target of rs 3075: rajesh jain,0
"buy infosys, dlf, hold dabur; sell engineer india: sudarshan sukhani",1
"singal positive on infosys tech, tata consultancy service",1
motilal oswal neutral on infosys technologies,1
13 top-shelf stock from pinc research,0
infosys to witness a steady growth: pujara,0
"satyam, infosys emerge as sentiment leaders in it space",0
short infosys at rs 3050: siddharth bhamre,1
"infosys q1 net profit see down 3% qoq at rs 2,315cr",0
reliance have short term target of rs 1090,0
stay away from education space: pn vijay,0
"exit infosys, prefer tech mahindra, tcs: rajesh agarwal",1
"go long in cummins india, buy infosys 1150 put: aditya agarwal",0
"infosys, tcs top picks: gautam chhaochharia",0
see infosys $ rev growth at 0.1%; cut tcs price target: idfc,0
"reduce infosys, say ventura",1
here be a few stock ideas from prakash diwan,1
buy infosys; target of rs 2850: prabhudas lilladher,0
"7-10% headroom in infosys, tcs",0
infosys march qtr pat see up 20% at rs 1885 cr,1
"it sector good bet for medium term, say sanjay sinha",0
buy infosys around rs 2700-2800 levels: irani,1
"infosys q1 profit may slip 2.5%, $ revenue see up 3%: poll",0
"hold infosys, may touch rs 3000: kulkarni",1
bull vs bear: should you buy infosys after 9% correction?,1
infosys q4 net see up 5.7% to rs 1039cr,1
"buy tcs, infosys: sudarshan sukhani",1
buy infosys; target of rs 1300: jm financial,1
expect 10-15% return in infosys technologies: mukadam,0
infosys win special award at 2008 noa award,0
infy's swiss co buy a step in right direction: ambit cap,0
tcs a better bet: jp sinha,0
ravi venkatesan resign as independent director of infosys,0
"gaurav mehta positive on tcs, advise buy on dip",1
buy infosys tech; target of rs 4200: prabhudas lilladher,0
"buy infosys 1180 call, sell 1260 call: chandan taparia",1
wipro look weak: shardul kulkarni,0
"itc may test rs 420-430, say ambareesh baliga",0
infosys number in line with market expectations,0
"exit infosys technologies, say tulsian",1
man with the midas touch: see how india inc view n chandra,1
investors don't like volatility at infosys' top leadership: moshe katri,1
infosys q1: kotak expect net to fall 2.3% at rs 2338.3 cr,0
infosys appoint inderpreet sawhney as group general counsel,1
infosys recommend final dividend,1
"buy infosys, tcs, mphasis, polaris, tata elxsi, mindtree; sell bharti airtel: ashwani gujral",1
infosys a fundamentally good story: verma,0
expect 15% yoy growth rate for infosys: anand rathi,0
buy infosys; target of rs 3629: kotak securities,1
finacle upbeat on transformational deal,1
"infosys, wipro top picks: parag thakkar",0
hold infosys; target of rs 2474: krchoksey,1
"sell tech mahindra, mindtree: ashwani gujral",0
buy infosys; target of rs 3360: sushil finance,1
"infosys top pick in it space, say r sreesankar",1
"narayana murthy against job cuts, will reduce pay if need",1
buy infosys; target of rs 1060: icici direct,1
"progeon, finacle star performers of q1: infy",1
"stay invest in infosys, tcs: kunal bothra",1
"margins, financial service biz big positives from infosys: pro",1
infosys q4 net profit see down 5.1% to rs 1557.2 cr,1
infosys share recoup losses after clarification,0
infosys up 1% on clsa outperform report,0
accumulate infosys; target of rs 1500: dolat capital,1
"infosys, tcs, 14 other indian firm see climate change risk in 5 yrs",0
look at frontline it companies: deven choksey,1
"reduce infosys, target of rs 1700: iifl",0
"prefer infosys, kotak mahindra bank: pankaj jain",0
'infosys open to acquisitions exceed 10% of its revenue',1
s naren positive on it space,1
"ongc may hit rs 230, buy infosys on dips: ashwani gujral",1
"reduce infosys, target of rs 1,246: prabhudas lilladher",0
"infosys, tcs top pick in it space, say sukhani",0
"buy infosys, target rs 735: shabbir kayyumi",1
infosys have good support at rs 2550: sharma,0
infosys may test rs 2920: anu jain,0
here's why these top 10 stock should be on your radar,1
bridge more than the digital divide,0
"buy bank of baroda, bharat forge, tata elxsi: ashwani gujral",0
infosys seek shareholder nod to amend article of association,0
india yet to achieve global goals in healthcare: narayana murthy,0
"hcl tech, mphasis bfl look strong go forward",0
"prefer tcs, infosys: mayuresh joshi",1
infosys q1 pat see up 3.8% at rs 2043cr: p lilladher,0
"exit policy, impact assessment vital for csr: sudha murthy",0
see upside in it services' valuations: gautam chhaochharia,0
buy infosys; target of rs 1400: icicidirect,1
infosys saga continues: now narayana murthy question coo pravin rao's pay hike,1
"msci india index add 5 stocks, delete castrol",0
the a-list: cnbc-tv18 select four stock that stand out,0
"repeat 'assaults' by narayana murthy lead to vishal sikka's exit, say infosys board",1
growth to be evenly spread out in q1-q3 fy11: infosys,0
rolta can add another 15-20%: mohindar,0
"sell infosys, target rs 1180: ca rudramurthy bv",1
"buy sbi, infosys, bharti airtel: sukhani",0
"sell infosys, axis bank may hit rs 405: rajat bose",0
"buy, sell or hold: 17 stock to watch out ahead of expiry",1
short tcs around rs 1100-1120: atul badkar,1
infosys q3 net see up 7% to rs 1176.5 cr,1
gartner: top 6 it service providers outpace mkt gwth in 07,1
"believe in margins more than topline, say narayana murthy",0
infosys-whistleblower saga: it firm will have to rely on sec,1
price worry cloud outlook for india's it industry,1
infosys q2 net profit see at rs 1073.9 crore,1
ajay argal underweight in it sector,1
"sell infosys, kotak mahindra bank; buy havells: gaurav bissa",1
"accumulate infosys, target of rs 1380: p lilladher",0
"buy yes bank on dips, say ashwani gujral",0
indian firm gear up to tap us stock market,0
bet on tech theme? top 4 stock which investors could add in their portfolio,0
"infosys can rise by 5-8%, say rahul mohindar",1
"itc become third most value co; surpass infosys, hdfc bank",0
"see infosys rise closer to rs 2,900: manghnani",0
"sell infosys, say rajat bose",0
"buy infosys, expect better ebit margins in q4fy18: akash jain",0
"infosys a good company, say hdfc securities",1
buy infosys; target of rs 4040: p lilladher,1
infosys fy08 net profit at rs 4659 cr; eps at rs 81.56,0
"top 10 stocks: keep an eye on icici bank, infosys, drl",0
"above rs 2936, infosys will continue to do well",1
fast-track ceo hunt to avoid instability: ex-infy man bala,1
"hold infosys technologies, say irani",1
"it major hike dividends, but reduce payout",1
"hold infosys, target of rs 1836: emkay global",0
"challenge galore! infy, tcs revenues won't jump in q4",1
infosys see q4 revenues at rs 3789-3798 cr,0
infosys q3 profit fall 12%; fy19 cc revenue growth forecast raise to 8.5-9%; buyback approve,0
"tcs, cognizant race ahead of infy, wipro: brokerage firm",0
infosys likely to pare fy13 revenue growth forecast,0
stay invest in tcs,1
buy infosys; target of rs 3500: arihant capital market,0
it sector to face skill shortage: forrester research,1
infosys have support at rs 1850,1
infosys commence work on its third campus in maharashtra,0
accumulate infosys tech; target of rs 3400: emkay,0
"white house welcome infosys decision to hire 10,000 americans",0
"don't buy infosys, say shrikant chouhan",0
13 stock that can fetch you 10%-88% returns: pinc,1
"buy infosys; sell arvind, castrol india: sudarshan sukhani",0
india story to strengthen post polls: infy's gopalakrishnan,0
aim to achieve industry lead growth rate by 2017: sikka,1
here be top 10 stock to keep an eye on december 17,0
infosys: q2 revenues grow sequentially by 14.5%,0
weï¿½re see 4% increase in new contracts: s gopalakrishnan,1
"stay invest in infosys, say anu jain",0
infosys see big market in sub-segments of verticals,1
confident of meet guidance despite challenges: infosys,1
buy infosys on every decline: deven choksey,0
"bullish on infosys, may test rs 3500: salil sharma",0
"sell infosys, target of rs 1670: india infoline",1
hold infosys; target of rs 2349: krchoksey,0
"infosys may hit rs 900, say kunal bothra",0
finacle witness remarkable growth: infosys,1
bullish on infosys: sudip bandopadhyay,0
infosys can test rs 2400: b shah,1
mohindar bullish on bank,0
"we consider narayana murthy a well wisher, not shareholder activist: infosys",1
buy infosys at current level: murlidhar,1
"buy infosys on dips, say sudarshan sukhani",1
kv kamath dub infosys ceo shibulal's early exit 'routine',0
buy infosys technologies at rs 2140,0
podcast | infosys q4 review: how the number stack up,0
see margins improve for infosys; prefer tcs: nomura india,0
infosys may slip to rs 2418-2420: thukral,0
"pick tech mahindra, tcs, infosys, hcl tech: anish damania",1
china no threat to indian it: infosys,0
infosys outperformer; target rs 2300: karvy stock broking,1
buy infosys; target rs 3175: p lilladher,1
buy tech stock from long term view: baliga,1
sebi rope in narayana murthy to head panel on start-ups,1
"buy lupin 1850 put, sell 1750 put: krish subramanyam",1
hold infosys; target of rs 1000: sharekhan,0
hold infosys; target of rs 2720: sushil finance,0
tcs have target of rs 1020-1030: mohindar,0
"pick tata motor dvr, vinati organics: parag thakkar",0
mfg vs svcs sector: which one's a driver of employment?,0
"infosys q2 result inline, bala to head bpo arm; stk slip",0
"tcs downgrade to 'sell'; bet on infy, hcl: clsa",0
infosys sept pat see up 12.5% at rs 1673 cr: most,1
will you buy infosys ahead of earnings?,1
infosys may go upto rs 3700: pritesh mehta,1
infosys have support at rs 2800: sukhani,1
"infosys retain annual forecast despite strong q2, 'comfortable outlook'",1
cummins select infosys as global prefer vendor for it,1
buy infosys; target of rs 1173: edelweiss,0
buy infosys; target of rs 1158: kr choksey,0
here be a few stock ideas from kunj bansal,0
"buy infosys, say dilip bhat",0
"short infosys, say prakash diwan",0
"infosys' q3 result on january 09, 2015",0
70% ceos see more pain but confident about capex: poll,1
"infosys may hit new high soon, say rahul mohindar",0
more overweight on infosys: ubs securities,0
ideas for profit | infosys or tcs €” where should you invest your money?,1
infosys q4 pat see at rs 1234.9 cr: khandwala,0
infy q2 pat see down by 2.6% to rs 1486 cr: p lilladher,1
"bull's eye: buy tcs, infosys, sterlite ind; short sesa goa",1
key takeaways from infosys' concall,0
hcl tech's q3 show slightly better than peers: experts,1
ex-employee withdraw lawsuit against infy after settlement,1
buy infosys at around rs 3100-3200: deven choksey,1
"buy lupin, infosys, bank of baroda: rahul mohindar",0
market await tcs q4 earn on april 19; here's what to watch for,0
accumulate infosys; target of rs 2875: pinc research,1
infosys retain a sell despite q3 performance: ambit,0
narayana murthy's return show depth of malaise at infosys,1
invest in kotak mahindra bank,0
checkout how these top 10 stock be fair today,1
"buy opportunity see in hul, say sukhani",0
accor select infosys commerceedge to drive social shop via facebook,1
news highlight of the day: airasia india to resume chennai operations from next month,0
infosys have support at rs 2170: manghnani,0
q4 result 2012: shibulal defend mute guidance in 'new normal' environment,1
"buy satyam computers, say sukhani",0
moody's assign a3 rat with stable outlook to infosys,1
sell it stock on every rise: g shah,1
"buy infosys, aurobindo pharma, pidilite: paras bothra",0
infosys may slip 8-10% post results: plilladher,1
"sell infosys; buy upl, tata power: mitesh thacker",1
infosys fix book closure for final dividend & agm,1
"short infosys, say mitesh thacker",1
"hdfc bank core pick, infosys look attractive: mukul kochhar",0
hold infosys; target of rs 986: geojit financial service,1
"infosys to continue with strategy execution, no change in client demand: ub pravin rao",1
infosys public service select by carefirst bluecross blueshield to support it function,0
infosys q2 pat see dn 0.4% at rs 2279cr: icici direct.com,1
